city,name,address,rating,rating_count,new_column_1,new_column_2,new_column_3,new_column_4,new_column_5,new_column_6,new_column_7
"North Jakarta city, Indonesia",Warkop Janet,"East Jakarta City, Jakarta, Indonezia","4,6",13.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Sehati,"Central Jakarta City, Jakarta, Indonezia","4,7",43.0,1,1,1,1,0,1,1
"North Jakarta city, Indonesia",Warkop Cinta Pulogadung,"East Jakarta City, Jakarta, Indonezia","5,0",2.0,1,1,1,1,1,1,0
"North Jakarta city, Indonesia",WARKOP JESSICA,"East Jakarta City, Jakarta, Indonezia","5,0",2.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Temboes,"Central Jakarta City, Jakarta, Indonezia","4,7",69.0,1,1,1,1,1,1,0
"North Jakarta city, Indonesia",Warkop Mang Ulis Coffeeshop,"Central Jakarta City, Jakarta, Indonezia","4,7",3.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Aspol Kemayoran,"Jakarta, Indonezia","5,0",4.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop WB,"East Jakarta City, Jakarta, Indonezia","4,8",8.0,1,1,0,1,1,1,1
"North Jakarta city, Indonesia",Warkop Nanas Gang T,"East Jakarta City, Jakarta, Indonezia","4,4",47.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Heroy,"Central Jakarta City, Jakarta, Indonezia","4,5",552.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop GEIA,"Jakarta, Indonezia","4,8",12.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Bambu Nusabunga,"Warkop Bambu Nusa Bunga, Jl. Tanah Merah, RT.10/RW.15","4,1",566.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop R&S,"Central Jakarta City, Jakarta, Indonezia","5,0",1.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",WARKOP DANELLA,"Jl. Dukuh Tim. No.8 RT.003/14, RT.3/RW.14","5,0",2.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",WARKOP WARU,"South Jakarta City, Jakarta, Indonezia","4,5",22.0,1,1,1,1,1,1,0
"North Jakarta city, Indonesia",Warbyel Djakarta (Warkop Byel),"Ruko Masjid Al Mumin (Warna Hijau, Jl. Bangun Cipta Raya No.16","5,0",4.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",WARKOP KOEPINANG,"East Jakarta City, Jakarta, Indonezia","5,0",2.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop A. Kunchir,"VW75+6C4, Jl. Perjuangan, RW.5","4,6",5.0,1,1,1,0,1,1,1
"North Jakarta city, Indonesia",Warkop Musik,"Bogor Regency, West Java, Indonezia","4,6",33.0,1,1,1,0,1,1,1
"North Jakarta city, Indonesia",Warkop Swadaya,"East Jakarta City, Jakarta, Indonezia","4,0",20.0,0,1,0,1,1,1,1
"North Jakarta city, Indonesia",Warkop Delapan,"Central Jakarta City, Jakarta, Indonezia","5,0",4.0,1,1,1,0,1,1,1
"North Jakarta city, Indonesia",Warkop Hijau,"Jl. Gading I No.6, RT.2/RW.5","5,0",1.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop paris,"VVGC+PH8, Jl. Warakas I Gg. 23, RT.2/RW.7","5,0",1.0,0,1,1,1,0,1,1
"North Jakarta city, Indonesia",Warkop LEGOLAS,"Central Jakarta City, Jakarta, Indonezia","4,9",8.0,0,1,1,0,1,1,1
"North Jakarta city, Indonesia",Bocicuax (Di dalam Warkop pengkolan ambyar),"2, Jl. Papanggo I No.55, RT.2/RW.1","5,0",1.0,1,1,0,1,1,1,0
